sarcasm_label,allegation_label,justification_label,refutation_label,text,oppose_support_label,hate_speech_label
0.0,0,0,1,"In the wake of the #MeToo movement and on popular demand is relaunching #HowWillWeRespond - our campaign on #BystanderIntervention and #WomenSafety. In the moment of truth, what do you stand for? #SpeakUp #MeTooIndia #BelieveWomen #TimesUp #SexualHarassment ",-1,0
0.0,0,0,0,Sanjjanaa Galrani's First Reaction Over Ravi Srivatsa Press Meet On #MeToo Allegations Video Link ► #DirectorRaviSrivatsa #PressMeetByRaviSrivatsa #SanjjanaaGalrani ##MeTooAllegations #gandahendthifilm #SanjjanaaGalraniallegationagainstRaviSrivatsa ,-1,1
0.0,0,0,0,Government should set the right precedent and ask MJ Akbar to step down until a thorough probe is carried out: to #MeToo Read: ,0,0
0.0,0,0,0,In #TuesdayMotivation with fulfilling of #TuesdayThoughts must know about real God. For more information must watch Sadhna TV 7:30 to 8:30 pm and must visit #MeToo ,0,0
0.0,0,0,0,My #MeToo Story .. Please Share 🙌 ,0,0
0.0,0,0,0,Stop enjoying others' #MeToo moments. You may be the next one. ,0,0
0.0,1,0,0,"#Metoo: I hope more guys like me, who have been sexually harassed, come forward and speak up, says Rahul Raj Singh ",0,0
0.0,0,1,0,"Counselage’s (Suhel Seth) contract with Tata Sons will end on November 30, 2018, says Tata Sons spokesperson. Seth was accused of sexual misconduct by several women. #MeTooIndia #MeToo #TimesUp ",0,0
0.0,0,0,0," Happy I am not one of these.But sad I felt the need to prove I am for this movement,everywhere and across political, religious and caste affliations. Shame on ALL political parties and their supporters everywhere who are incapable of looking at the bigger picture for once. #metoo ",0,0
0.0,0,0,0, This #underwear is not intended as #medicaldevice outside Europe. It can be sold in any store without registering it as medical device. #NewYork #LosAngeles #LasVegas #NewOrleans #MeToo #hot #sexy #plas #WildNOu #wednesdaythoughts ,1,0
0.0,0,0,0,"Google's '#metoo' moment: Workers walk out over women's rights November 01, 2018 at 01:18PM Thousands of Google employees around the world briefly walked off their jobs on Thursday to protest the company's response to sexual harassment and demand that th… ",1,0
0.0,1,0,0,"2 more days to support #metoo through a solutions lens. We are launching a fund to support journalists who want to explore solutions to gender, sex, and power issues. YOUR donation can make a real difference for investigations. What's next? #solutionstoo ",1,0
0.0,0,0,0," Strong women don’t need to claim feminism because they are confident in who they are and it is well with their soul , Feminism is not, get on board or shut up. That is #fakefeminism. It is speaking your mind and standing your ground. F #MeToo Movement BS ",0,0
0.0,0,0,0,“You can anonymously #ShareYourStory on the blog. No names will be published. Confidentiality will be the success of the blog” #MeTooEP #MeToo 🇪🇺👊 #ShareYourStory #MeTooEP #MeToo⁠ ⁠ #TimesUp⁠ ⁠ ,0,0
0.0,0,0,0,She's so pretty! #PowerOfWomen #MeToo ,0,0
0.0,0,0,0, : Did #MeToo activists target a top Canadian prof for his blunt lessons about Islam? ,0,0
0.0,0,0,0,"Can India's #MeToo movement change the country? is LIVE on Youtube with , , and . Join the conversation ",1,0
0.0,0,0,0,Shruthi Hariharan's #MeToo Campaign is Internationally Funded; Prashanth Sambargi Video Link ► ##MeToo #SruthiHariharan #Arjunsarja #PrashanthSambargi #kfcc #karnatakafilmchamber #ambareesh #kmanju #druvasarja #defamationcase #sexualharassment #TV9News ,0,0
0.0,0,0,0,News Update: Harassment stories anger me: Raveena Tandon on #MeToo Read News: ,0,0
0.0,0,0,0,"Fantastic to hear and talk #metoo, the backlash, where we go from here &amp; self-carelast night ",0,0
0.0,0,0,0,#MeToo Movement Will Make System More Transparent: Ronnie Screwvala ,0,0
0.0,0,1,0,"Vairamuthu calls Chinmayi to his room in 2005. Chinmayi invites Vairamuthu to her marriage in 2014, falls in his legs and gets blessings. #Chinmayi #meetoo #publicity #yaarupaiythiyam #MeToo #Vairamuthu ",-1,0
0.0,0,0,0, DO YOU REMEMBERTHE MANAGEMENT AND STAFF OF BENDING BACKWARDS FOR HIM. Tatas ends contract with Suhel Seth … … #MeToo⁠ #SuhelSeth #Tata #metoo⁠ ⁠⁠ ⁠⁠ ⁠ #metooindia⁠ ⁠⁠ ⁠⁠ ⁠ #Tatas #tatasons #Tatagroup ,0,0
0.0,0,0,0,#MeToo: Symbiosis suspends teacher over sexual harassment allegations Read: ,1,0
0.0,0,0,0,#MeToo: Divided CoA sets up committee to probe charge against Rahul Johri via ,0,0
0.0,0,0,0,"The seven sworn depositions of past officials should be reviewed. The notetaker seek refuge, return in 24 hours and report directly to me. #277Days #MartinsvilleMatters #JohnWoodenGymnasium #MeToo #sexcrimes #194C ",0,0
0.0,0,0,0,Why this #MeToo doesn’t make it to the headlines ,0,0
0.0,0,0,0,#KWF #CKD #MeToo read real life stories of kidney patients ,0,0
0.0,0,0,0,#Coven witches in the #MeToo era: What 'American Horror Story: Apocalypse' has to say about gender politics #AHS ,0,0
0.0,0,0,0, Can we count on to get behind this movement to 1. Get victims relief 2. Get men help they need within a social system that is fair and just to all #manup with #metoo #metooindia 3/5 ,0,0
0.0,0,0,0,"Most support #MeToo movement, false accusations a big concern: Survey ",0,0
0.0,0,1,0,Loving the Goddess look of this Bride.. ❤ Makeup by : Aliya Baig #makeup #makeuplover #makeuptutorial #bridalmakeup #beauty #fashionable #beautifulouies #TheFabApp #FabOccasions #mua #MeToo #wedding #MeTooIndia #indianbride #MeTooControversy #weddingday #instabeauty #instagood ,0,0
0.0,0,0,0," Great pointer on Employee Engagement at #NPC2018 It begins with trust and a safe environment, and a strong case towards that was made today - kudos to and the strong people behind #manup with #metoo #metooindia a predators has been grounded today ",0,0
0.0,0,0,0,Colleges grappling with wave of decades-old sexual misconduct reports inspired by #MeToo ,0,0
0.0,0,0,0,".IJaising, Fmr Additional Solicitor General speaks to MIRROR NOW about whether #MJAkbar should have been asked to resign by the Govt of India #MeToo ",0,0
0.0,0,0,0,Colleges see wave of old sexual misconduct reports amid #MeToo via ,-1,0
0.0,0,0,0," thrilled to be speaking this Thursday and encouraged by those who want to join the fight against sex-trafficking and sexual exploitation. My presentation packs a punch, trains educators to recognize the profile and signs, create a safe zone, and more. Support #metoo ",0,0
0.0,0,0,0,"Melania Trump on #MeToo: I Support Women, But... ",0,0
0.0,0,0,0,Well said 👍✌️ #metoo ,0,0
0.0,0,0,0,Lady GaGa's powerful statement supporting Brett Kavanaugh accuser Christine Blasey Ford as #MeToo movement reacts to confirmation with anger ,1,0
0.0,0,0,0, more power to ma'am. #MeToo #MeTooIndia ,-1,0
1.0,1,1,0,"I'm sure #Patriots in #Tennessee LOVE😅that she hangs-out w/perv, Harvey! #TaylorSwift:Classic🥀Democrat. Endorse a (D) man accused of sexual misconduct instead of a strong (R) woman who'd be 1st female TN Senator. (b/c dems are ""so serious""😏about #MeToo) #RedTsunami2018❤️🇺🇸 ",1,0
0.0,0,0,0,It’s World Mental Health day - look after your #wellbeing 💚 #WorldMentalHealthDay2018 #wellbeing #MeToo #mentalhealth #WMHD18 ,0,0
0.0,0,0,0,"A light at the end of the tunnel, but we need stronger and stringent actions. Removing them from such forums is temporary coz they have their way in finding other platforms. These people should not visible anywhere anywhere #MeTooIndia #MeToo ",0,0
0.0,0,0,0,"Elastic Leopard Ankle Boots Fashion Trends of Autumn/Winter in the age a #MeToo and the self-contained woman. It's all about animal print. From leopard to ocelot, zebra to tiger, wild stripes and spots dominate the look!#l #fallfashion #gorgeous #selfie #bikini #womensfashio… ",1,0
0.0,0,0,0,#BIGNEWS: KFCC president #ChinneGowda to meet actor Ambareesh over #MeToo complaints. KFCC President will also hold meeting with its members to decide on further course of action. KFCC president Chinne Gowda will also brief media after the meeting. ,0,0
0.0,0,0,0,Corporate culture and risk in the #MeToo era 3/4 people experience sexual harrassment at work? ,0,0
0.0,0,0,0,#MeToo: Alok Nath files Rs 1 defamation suit against Vinta Nanda ,0,0
0.0,0,0,0,TIME TO TAKE THE GLOVES OFF LEFTIES! #BlueTsunami2018 #BlueWave2018 #Midterms2018 #FlipItBlue #MidtermElections #WhenWeAllVote #GOP #ImpeachTrump #MAGA not #MeToo #MidtermsMatter #NovemberIsComing #TrumpRussia #Mueller #NovemberIsComing #VoteBlueMidterms2018 ,0,0
0.0,0,0,0,India’s minister accused in growing #MeToo storm India's belated #MeToo movement snowballed Tuesday after several female journalists accused a minister in Narendra Modi's government of sexual harassment and a producer alleged she was raped by a veteran… ,1,0
0.0,0,0,0,"#BrittanyMurphy #HarveyWeinstein #metoo #rip #IBelieveSurvivors DID WEINSTEIN RUIN BRITTANY MURPHY? Did she refuse his advances? 2005 was her last studio film, he produced it. I miss her ",0,0
0.0,0,0,0,Colette LFF Premiere Interviews: #KeiraKnightley on LBTQ #MeToo ,1,0
0.0,0,0,0,#MeToo -What should companies do to ensure employees are safe NHRD Monthly meet on 25th oct 6:30 pm onwards at The Chancery pavilion -residency road #nhrdblr#monthlymeet #NotMe #learning #HR #networking ,1,0
0.0,0,0,0,Follow my bff! #artist #metoo ,0,0
0.0,0,0,0,"#MeToo: Akbar returns home, says will issue statement ",1,0
0.0,0,0,0,"Huge thanks to Year 10 Drama students for a brilliant first session of our 6-week 'Stand Up, Speak Out' project exploring Gender Inequality and #MeToo through Drama. Looking forward to next time! Promoting #IdeasForChange and #GenderEquality ",0,0
0.0,0,0,0,"New post (India’s #MeToo movement takes aim at alleged sexual misconduct, triggering probes, departures By Reuters) has been published on Get the latest financial news. Free real time quotes, 25 Trading Tools, Technical analysis, and much more. - ... - ",0,0
0.0,0,0,0, What is this??Stop this mentality to avoid incident like #MeToo #MeTooMovement.Why social media is showing these type of ads. Cut the evil mindset from the ground.. Remove intimate stuff from the reach of everyone #isupportwomen ,1,0
0.0,0,0,0,"“Even when girls are not the target of objectification, they recognize it as part of the school culture. Until we focus on it, no girl is going to be able to grow up to be her best self.” ~Dr. Brown, on #talktokids #podcast-&gt; #GirlsToo #Metoo ",1,0
0.0,0,0,0,Another piece of spin not implemented!! #Uber in court said they had taken a proactive approach through a new security solution called Real-Time ID Check which ensures the right person is behind the wheel. #MeToo #TimesUp #FridayFeeling ,1,0
0.0,0,0,0,"We want to hear your #MeToo stories in the gym, send us a DM to be featured. ",1,0
0.0,0,0,0,This guy is gonna be in trouble after 10-15 years..... @ #METOO.....👆👆 ,1,0
0.0,0,0,0," What’s the international numbers-I’m not even in USA &amp; I want to call to stop that scumbag &amp; have those who aided a cover-up of his crimes called out‼️Oh, wait-your President will just stop any consequences or further investigation of those in his Boy’s Club from happening #MeToo ",0,0
0.0,0,0,0,#MeToo: Maneka proposes probe panel; Bollywood biggies speak out ,0,0
0.0,0,0,0,Brilliant discussion on #MeToo implications for workplace Sarah Jones GC &amp; at #EconGC ,0,0
0.0,0,0,0,#MeToo: How far can we separate professional genius from personal actions | | #MJAkbar ,1,1
0.0,0,0,0,many have supported Melania. Now it appears she's not much different than her husband and with similar beliefs. We can stop pitying her and seeing her as a victim. Interesting notes about white women who align with powerful misogynistic men. #Kavanaugh #metoo #themostbullied ,1,0
0.0,0,0,0,"We speak to one of the participants in an era defining pic from the 1960s; examine, a year on, what #metoo means; examine whether we are in the last chance saloon on climate change; dig into the future of Culloden battlefield &amp; take a look at the days of the lighthouse. ",0,0
0.0,0,0,0,Times Have Changed. There's A New Sheriff In Town Name #MeToo. ,0,0
0.0,0,0,0,#SruthiHariharan attends #KFCC meeting Today #ArjunSarja #SruthiHariharan #Ambaressh #MeToo #metooinindia ,0,0
0.0,0,1,0,"Rahul Dravid Sir escaped #MeToo 20 years back Not every1 is lucky to hav security &amp; video surveillance to catch the real culprits Fake 498a, It's a social war of Justice for many Innocent Man &amp; Women Vs One Dirty/Greedy lady #LegalTerrorism #FakeCases ",0,0
0.0,0,1,0,Hyderabad: Rajnath Singh mocks Congress with #MeToo jibe ,-1,0
0.0,0,0,0,"Vdeshi update : ’m not a harasser, being attacked and vilified: Chetan Bhagat on #MeToo #ChetanBhagat Read more at : ",0,0
0.0,0,0,0," #MeToo facing harassment at SMMV,Talcher in front of 100s of students whr frm 11 yrs I m working as Edu.Lectr.Aug 14th to till date #bullying by d Principal I/C. Silence of encourages principal IC. ",1,0
0.0,1,0,0,"This is why loudly telling this "" CINE INDUSTRY PEOPLE RUINED #Metoo"" movement in TN &amp; oppressed all others In fact me too has its storm in 2017 itself before a year chinmayi started speaking,In 2018 also many journalists &amp; others spoke before Chinmayi ,all der efforts went Vain ",1,1
0.0,0,1,0,#MeToo: Vinta’s lawyer's bold statement ,0,0
0.0,0,0,0,"Melania Trump discusses #MeToo, her marriage and that controversial jacket in a rare interview ",1,0
0.0,0,0,0," By the way, have you heard the latest on #metoo ? In the heat of Great Indian movement #metoo Hillary Clinton had to clarify that, love between her husband Ex President Bill Clinton &amp; Secy at White house, Ms Monica Levansky was a real one &amp; not abuse of Power ! An Ideal Wife ? ",0,0
0.0,0,0,0,India’s #MeToo wave reaches government ,1,0
0.0,0,0,0,My candles are burning ... 🕊💕🙏🏼👼🏻👼🏻🕯 #WaveOfLight #InternationalBabyLossAwarenessDay #ChildlessSupport #TheDovecoteCommunity #Childlessness #Shame #MentalHealth #Belonging #MeToo #Connect #FindYourTribe #CreateSomethingBeautiful #MondayMotivation #Childlessness ,0,0
0.0,0,0,0,"Viral #CornerStoreCaroline incident spurs fiery debates about calling 911, #MeToo ",1,1
0.0,0,0,0,"Photos: Demonstration for statute of limitations reform, Pa. child sexual abuse laws via #NYPassCVA #MeToo = #KidsToo #BelieveSurvivorsNOW #BelieveSurvivors ",0,0
0.0,1,0,0,"From the book ""How to Become a Miracle-Worker with your Life"" by Dr Bruno Roque Cignacco"" LINK BOOK #genius #hooponopono #wisdom #inspiration #motivation #quote #quotedaily #wealth #success #mindset #bitcoin #business #entrepreneur #investor #metoo #LOA ",0,0
0.0,0,0,0,How #MeToo really started! ,1,1
0.0,0,0,1,"These vegan, gluten-free quinoa falafels (I know...) being advertised in might want to reconsider their brand name #Metoo ",-1,0
0.0,0,0,0,Opinion | #MeToo as social regulation? A movement like MeToo is able to establish a new kind of social formation to fight back against an injustice that otherwise went unchallenged and unheeded via ,1,0
0.0,0,0,0, Doesn't there come a time when you admit your lacking integrity &amp; morality? Or is that only on Sundays when u repent for the other 6 days you sinned? Healthcare Public education Affordable Housing Climate change Education Defunding HIV INTEL Hospitals in Palestine #MeToo ,-1,0
1.0,0,0,0,"Tarana Burke, founder of #MeToo says that the movement’s viral eruption in 2017 was a dream come true — but that the sudden popularity has tipped it off course and served to distract from the real focus of the movement: ",1,0
0.0,0,0,0,Home minister Rajnath Singh mocks the #MeToo campaign to target opposition parties. Listen in to what he said #ITVideo More videos ,1,0
0.0,1,0,0,Vdeshi update : #MeToo effect: Akshay Kumar cancels ‘Housefull 4’ shoot #Housefull4 Read more at : ,0,1
0.0,1,0,0,Ces Drilon failed the #MeToo “movement” ,1,0
0.0,0,0,0,Compare the language it seems hypocrisy is in your blood #MeToo #MeTooIndia ,-1,0
0.0,0,0,0," nope. nope. ewww... nah. i know you didn’t just try to roll through here accusing all women of being negligent &amp; malicious after you watched 1 white woman act out of her racist ass... her claim didn’t have jack to do with #metoo if you don’t know that... oh, bruh... boo... ",0,0
1.0,0,0,0,Why are the men so quiet? What #MeToo revelations expose is a long standing sexual crisis in Indian culture ,0,0
