text,label
"These are fine words, but they do not reflect the reality, because the hard-line wing in the US administration comprising Vice President Dick Cheney, Secretary of Defense Donald Rumsfeld, and National Security Adviser Condoleezza Rice have the final say in running affairs at the White House, and have direct influence on President Bush.",1
"Chancellor Gerhard Schroeder had pledged ""undivided support"" for the fight against terrorism a week after the September 11 attacks on the World Trade Center and the Pentagon, saying, ""Germany is ready for risks, including military ones, but not for adventures.""",0
"Earlier this week, Belgian Foreign Minister Louis Michel, who does not miss an opportunity to provoke Israel, threatened that the EU would once again reconsider its relations with Jerusalem.",1
They've also eaten their toiletries and urinated on equipment.,1
The combination of Chavez's performance and policies brought on the wrath of American President Bush to the extent that he failed to hide his anger during his visit to Peru.,1
and um gosh it was about nine o'clock at night too it wasn't even what i would consider you know a family hour it's time to you know start going to bed and uh and it was somebody from um oh what was it the uh Jesus Christ of Latter Day Saints,1
"Some lousy earnings reports whacked the stock market, but bond prices fell only slightly and the dollar rose a little against most major currencies.",1
But the ideas and mystique that have always made this an extraordinarily special place rise above the ebbing and flowing concerns of present-day Jerusalem as it continues to tug at the world' s attention into the new millennium.,0
Some guards don't want to talk about their views of the prisoners.,1
I can tell you we need your help now as much as ever before.,0
Their restroom arrangements are pretty spartan.,1
"Today, as always, Jerusalem is a city of controversies: religious Jews in conflict with secular Jews; Palestinians calling for independence; many residents protesting a wave of high-rise development that many claim will turn the Holy City into a holy megalopolis.",1
And I enjoy what I do.,0
The oat-bran craze has cost the world's largest cereal maker market share.,0
Investors welcomed the move.,0
Your support of Goodwill will provide job training and placement services to help the hardest to serve in central Indiana find meaningful employment.,0
"It has been reported that the United States had earlier held a secret meeting with a number of countries, promising to pay for their long due OPCW membership fees if they could vote according to the wish of the United States.",0
"He emphasized: ""Now Mexico is positioned between two fronts: it recognizes the need for reducing the supply on the market, but the policy is to support the United States and supply it with more crude if it should become necessary.""",0
"The criteria set by Rice are the following: the three countries in question are repressive and grave human rights violators, and aggressively seeking weapons of mass destruction.",1
"However, she refrains from mentioning the elected Israeli leadership, which moved the Israeli army to occupy Palestinian cities, destroy homes over the heads of their owners, arrest thousands of innocent people, and carry out what many legal and international humanitarian circles described as war crimes or bloody massacres to say the least.",1
