text,label
iyad issimaila? I can't say I've heard of him. who is he ?,1
That is good. How many wives do you have? I have three.,5
"Yes, I do but can you tell me about that guy?",1
sir i never learned to play chess but i've always wanted to.pls teach me,3
"gervais is a poet laureate, sister.",2
"Wow that's nice, what's your favorite season, ma'am? Mine is summer.",2
hello lady how are you,0
yes sir. her images consist of layered fictional environments that reference abstract painting...,3
I do not like it too but I'm straight and I'm in love with adam levine,5
"Cool for a dude like me, what classes are you taking?",5
"that's great, he is not working at the moment Ben",3
"I am good bro, where do you live?",5
"Wow, she is of equatoguinean descent too, brother.",3
i am a special ed teacher with two lovely sons and a wonderful husband,0
"hello, i'm elya. how are you today sir?",1
"He loves some netflix movies. He watches it with his son, owen, a lot!",1
"it was nice chatting with you, sister",2
she creates original cabarets with adam burnes,5
"I love watching sprints, But since I lost my wife have not been able to focus, sorry about that",5
I have my own reasons for not going out to eat.,4
"my wife is so awesome , she loves her kid and is good ",2
"black is my favorite. what about you, fellow brother?",5
hi there how are you tonight ,0
yes he also studied minmal surfaces and parametrized,1
I'm just rich little lady. That's why I collect cars.,2
"john like painting with my long luxurious hair, he is goot at expressing himself using colors.",5
I am pleased to meet you.,2
"To be honest I am no a fan of football, I am more of a pedicure person.",4
"Oh, I'm familiar with those. He must have been very accomplished.",1
"That is good, what do you do after softball practice?",2
"Oh yeah, she was also a member of the parliament, i remembered from a school assignment",2
